id,subscribe
23320,0.008920830000122629
23321,0.049088854741989214
23322,0.002771409435875593
23323,0.13169162428260206
23324,0.009468780930212133
23325,0.006641851647198286
23326,0.07332583088535842
23327,0.005288532291938589
23328,0.0021116919938863653
23329,0.22349719338871946
23330,0.019002536366353285
23331,0.36101982937329585
23332,0.04966862626466528
23333,0.3841851883301655
23334,0.04246822340758244
23335,0.05284143434093038
23336,0.008615039100920667
23337,0.5200489929559347
23338,0.07370723258900126
23339,0.4829057334275581
23340,0.02754695852338582
23341,0.04242422114466825
23342,0.6970186969070918
23343,0.003351994140969755
23344,0.06934264501171278
23345,0.003549934816138544
23346,0.004513482053393127
23347,0.0034327505524240436
23348,0.11830557063276767
23349,0.17673953333333933
23350,0.3880192727457331
23351,0.006217895528871652
23352,0.028051178438930055
23353,0.03053164643988131
23354,0.27246473756294404
23355,0.00341380636288973
23356,0.6134335624702876
23357,0.5525525881313864
23358,0.0033949945006374817
23359,0.011090867883383211
23360,0.013228321564274462
23361,0.05025803715308517
23362,0.0032866414346071566
23363,0.009259843314722849
23364,0.005473807961857757
23365,0.04338279113295827
23366,0.13219194374552315
23367,0.010817242929695155
23368,0.02242565678643098
23369,0.1343408046359465
23370,0.03823942997848623
23371,0.6663451437899537
23372,0.029534563689058435
23373,0.28611051254082454
23374,0.012975942837325337
23375,0.48988740177220047
23376,0.04863298416440666
23377,0.03452063359556035
23378,0.8470007468211316
23379,0.04794022273776483
23380,0.3204113056332242
23381,0.106129469474738
23382,0.002363044880147553
23383,0.001967918984260069
23384,0.23325761301755044
23385,0.11617577774411297
23386,0.0041496690795573
23387,0.13129159560968334
23388,0.0834274789215069
23389,0.2897048466835159
23390,0.09282891568268097
23391,0.03195308075240703
23392,0.012973001618275463
23393,0.45171307617994255
23394,0.04482945796681
23395,0.5551693674288347
23396,0.01810353443955143
23397,0.029252027137075313
23398,0.07232314452799589
23399,0.048041945298439505
23400,0.1745725930828176
23401,0.0468784913380776
23402,0.0021980464596795465
23403,0.08761291490043951
23404,0.003295842056141332
23405,0.004595041734307149
23406,0.0930504024895596
23407,0.1003417311339743
23408,0.004185979967074786
23409,0.17722174192270868
23410,0.29605863491991635
23411,0.015214275505685632
23412,0.37056152819683125
23413,0.014163424062979789
23414,0.005760447580104143
23415,0.7694963410156516
23416,0.019088747058002786
23417,0.017760973893992053
23418,0.01677365406690521
23419,0.2182865157794021
23420,0.008557716837059135
23421,0.03537023932326207
23422,0.4297657126482733
23423,0.4273544892211962
23424,0.0023048534428461937
23425,0.004224424449831197
23426,0.025494830384558822
23427,0.17125347750788014
23428,0.6341700435258757
23429,0.31602794643038684
23430,0.054086288876255405
23431,0.04477164903321779
23432,0.6102268786253268
23433,0.08672141288954885
23434,0.3876604212122789
23435,0.003394945693607415
23436,0.1280347355584679
23437,0.006289088110243268
23438,0.32624512450849824
23439,0.004748762340413791
23440,0.0018258185882299167
23441,0.23942692231743623
23442,0.0029089332331141
23443,0.8259770662504434
23444,0.0043621828534765195
23445,0.034431765321560365
23446,0.03820823006878506
23447,0.0849211962845357
23448,0.002593817006094594
23449,0.520001078869518
23450,0.1378432617954504
23451,0.004244393174827214
23452,0.0073894107646869
23453,0.0021277263094893954
23454,0.03694485183750607
23455,0.1040012438212369
23456,0.14058013714631248
23457,0.052682944452683504
23458,0.05774137963296982
23459,0.10352690831714843
23460,0.0028345782811006787
23461,0.10934055320156912
23462,0.06734321596754339
23463,0.08640986995873541
23464,0.051165890008075365
23465,0.10973831738875453
23466,0.011697325845616157
23467,0.07913646451777202
23468,0.005855170992430013
23469,0.0037293893546211272
23470,0.027125364972543045
23471,0.5604303132879337
23472,0.3329688295670366
23473,0.1429764075411355
23474,0.5421823802111688
23475,0.054965425471651896
23476,0.636855463622722
23477,0.006651263117535153
23478,0.015163277653815473
23479,0.02801055289909856
23480,0.06512122759676632
23481,0.10287173879788032
23482,0.05116785539137698
23483,0.10757332368470982
23484,0.0032804401717236504
23485,0.06470233016002556
23486,0.00399532562816444
23487,0.18067289170445505
23488,0.032909376560651925
23489,0.030684804377636765
23490,0.00493048299628688
23491,0.3307355144379314
23492,0.006363369020610908
23493,0.01782817108099075
23494,0.002158130403043824
23495,0.2809152888414495
23496,0.0036306952755984067
23497,0.00713752126067947
23498,0.051213972165133376
23499,0.020263996210321416
23500,0.21194091169048415
23501,0.04263659574099715
23502,0.0034040509609510857
23503,0.034696681330332074
23504,0.277537589398741
23505,0.015390030959604357
23506,0.012817260580580811
23507,0.026588344890952458
23508,0.027776509426403286
23509,0.4513763356648971
23510,0.025176865092532016
23511,0.022417265263807922
23512,0.2665788426351053
23513,0.5281538012069081
23514,0.02246827898348005
23515,0.03722826671553246
23516,0.060263072510169484
23517,0.004370457269571813
23518,0.03438306020863016
23519,0.005797939908673217
23520,0.0030556423832942704
23521,0.05262260166739409
23522,0.3603856099094619
23523,0.004725217691032603
23524,0.009862803219352444
23525,0.3855427389761201
23526,0.0027355418387090985
23527,0.05722440563672129
23528,0.003847808359975892
23529,0.4908705440970063
23530,0.12867014622177828
23531,0.01217145320075111
23532,0.04641319443443289
23533,0.0020555103817780714
23534,0.3900869192354223
23535,0.045935871610710964
23536,0.004031622114281898
23537,0.057864472137063985
23538,0.0029011105302975174
23539,0.0021305787843638978
23540,0.04850688602563401
23541,0.005303190568871555
23542,0.013132559228776338
23543,0.003306032200758199
23544,0.0014888211966747982
23545,0.09084102770313107
23546,0.004869357042807873
23547,0.5326341408538569
23548,0.45259538741738686
23549,0.29818410128620687
23550,0.008148916781231627
23551,0.01620460360893278
23552,0.012168620080170025
23553,0.0025033300683003222
23554,0.05118034899041742
23555,0.6348323147503586
23556,0.009946486982167402
23557,0.0036551150964130503
23558,0.08462924831184902
23559,0.2871398595050494
23560,0.6573365576906193
23561,0.21886611493890645
23562,0.3219636531374991
23563,0.026315948210186468
23564,0.0350559950384769
23565,0.00656071022010254
23566,0.0018634045822798206
23567,0.01806407829753716
23568,0.0014604170802752902
23569,0.04593688763770335
23570,0.03891432661795028
23571,0.7891004634809834
23572,0.032102218929020744
23573,0.23329414054027964
23574,0.012614242183893577
23575,0.49564590929437186
23576,0.27271252585733724
23577,0.33832997860134384
23578,0.6979071156478472
23579,0.04566990642813567
23580,0.00886280505483565
23581,0.634975353327546
23582,0.011003093298835889
23583,0.07447755931188524
23584,0.1056124525970792
23585,0.07807854494213926
23586,0.4776513453860769
23587,0.5818246098365246
23588,0.004918611982133554
23589,0.04545313799537095
23590,0.0018569856848572209
23591,0.06561298664399104
23592,0.05937698355177369
23593,0.04018121283161612
23594,0.5568514383280154
23595,0.08540488953182312
23596,0.3820725531244859
23597,0.0016153986710483468
23598,0.22870899537915645
23599,0.07062792901604263
23600,0.5957122771743587
23601,0.04276794966931096
23602,0.04760687446477444
23603,0.1627126937169912
23604,0.05786900074673214
23605,0.31228033173533004
23606,0.0025517412379676436
23607,0.02600007301959281
23608,0.004535180514921646
23609,0.7055105632745692
23610,0.5449284878596545
23611,0.16015147975765381
23612,0.08543089574554846
23613,0.1915654220846709
23614,0.06696514510236946
23615,0.009688002531692861
23616,0.33187969744251034
23617,0.01818218808310678
23618,0.370391347497014
23619,0.03665679168799461
23620,0.0061432086258326
23621,0.07289987270812194
23622,0.17878855479495562
23623,0.012311707522349839
23624,0.3335674885659813
23625,0.10529822151804842
23626,0.0033833159711587324
23627,0.0043889824258263495
23628,0.01810598862425648
23629,0.002847830109757026
23630,0.02629417379817041
23631,0.003538270936397918
23632,0.09026930319302201
23633,0.32581769821063694
23634,0.05035785438444563
23635,0.12119754809522451
23636,0.059092925690354035
23637,0.003748389620599368
23638,0.027139108932834305
23639,0.04743261713660549
23640,0.40543498253042676
23641,0.4530582297271635
23642,0.711100499191254
23643,0.16985928578671725
23644,0.0026945695151475682
23645,0.770113495275481
23646,0.047936924278394494
23647,0.006239698117184847
23648,0.012121816957189396
23649,0.0049166888192237815
23650,0.17663614325530974
23651,0.5006453498819877
23652,0.005556918603225551
23653,0.07499249538107176
23654,0.07594756980293742
23655,0.12219134536139797
23656,0.023572343759740644
23657,0.049719906309795496
23658,0.022402254716980652
23659,0.004776402605363821
