guid,part_pos,part_name,new-class,weight,area_gross,area,area_net,a_net_xy,a_net_xz,a_net_yz,cog_x,cog_y,cog_z,box_minx,box_miny,box_minz,box_maxx,box_maxy,box_maxz,area_plan,project_name,segment_no
6216F418-0003-1F49-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,1031200,-11090,2828,1030935,-11112.6,2728.49,1031465,-11067.5,2927.12,0,longmen,63
6216F418-0003-1F91-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,1031200,-11921,2808,1030935,-11947.3,2708.93,1031465,-11894.4,2906.38,0,longmen,63
6216F418-0003-1F95-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,1031200,-11903,2812,1030935,-11929.7,2712.82,1031465,-11876.8,2910.27,0,longmen,63
6216F418-0003-1F99-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,1031200,-11672,2813,1030935,-11694.8,2713.32,1031465,-11649.6,2911.94,0,longmen,63
6216F418-0003-1FA1-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,1031607,-11797,2831,1031605,-11939.4,2673.04,1031609,-11659.7,2964.81,0,longmen,63
6216F418-0003-1FE5-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,1031200,-12521,2796,1030935,-12547.1,2696.94,1031465,-12494.2,2894.39,0,longmen,63
6216F418-0003-1FE9-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,1031200,-12503,2800,1030935,-12529.6,2700.82,1031465,-12476.7,2898.27,0,longmen,63
6216F418-0003-1FED-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,1031200,-12272,2801,1030935,-12294.7,2701.32,1031465,-12249.5,2899.95,0,longmen,63
6216F418-0003-1FF1-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,1031200,-12290,2804,1030935,-12312.4,2704.5,1031465,-12267.2,2903.12,0,longmen,63
6216F418-0003-1FF5-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,1031607,-12397,2819,1031605,-12539.3,2661.04,1031609,-12259.6,2952.81,0,longmen,63
6216F418-0003-02A4-3136-343536373830,jxp-29,jxp,,2754.93,72.25,70.52,70.52,35094189,479360,28099,1037618,-17925,2363,1031200,-19299.9,2344.56,1044000,-16490,2382.66,0,longmen,63
6216F418-0003-02BC-3136-343536373830,tbp-13,tbp,TB_TB,6473.32,92.24,92.21,92.21,45818931,1146650,64424,1037600,10890,2991,1031200,9100.22,2946.41,1044000,12679.82,3035.99,0,longmen,63
6216F418-0003-02C4-3136-343536373830,tbp-1,tbp,TB_TB,3122.11,50.19,50.19,50.19,24856730,701811,31071,1037600,971,3191,1031200,0.04,3163.17,1044000,1941.97,3218,0,longmen,63
6216F418-0003-02C8-3136-343536373830,tbp-2,tbp,TB_TB,5755.49,92.17,92.17,92.17,45818931,1121050,57281,1037600,3731,3135,1031200,1941.65,3091.58,1044000,5521.26,3179.16,0,longmen,63
6216F418-0003-02CC-3136-343536373830,tbp-2,tbp,TB_TB,5755.49,92.17,92.17,92.17,45818931,1121050,57279,1037600,7311,3064,1031200,5520.94,3020,1044000,9100.54,3107.58,0,longmen,63
6216F418-0003-02D0-3136-343536373830,tbp-14,tbp,TB_TB,6965.07,99.19,99.19,99.19,49287552,1216013,69318,1037600,14605,2917,1031200,12679.46,2869.41,1044000,16530.05,2964.41,0,longmen,63
6216F418-0003-02D4-3136-343536373830,hgp-1,hgp,HG_HG,1909.72,26.9,49.03,49.03,100000,26894,24327685,1040000,0,1361,1039995,-5000,0,1040005,5000,2689.9,0,longmen,63
6216F418-0003-02E8-3136-343536373830,hgp-1,hgp,HG_HG,1909.72,26.9,49.03,49.03,100000,26894,24327685,1033600,0,1361,1033595,-5000,0,1033605,5000,2689.9,0,longmen,63
6216F418-0003-02FC-3136-343536373830,dbp-6,dbp,DB_DB,3266.59,83.55,83.55,83.55,41535270,837171,32510,1037600,-9225,-3,1031200,-10844.9,-10,1044000,-7600,55.4,0,longmen,63
6216F418-0003-2A2C-3136-343536373831,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,1031200,14090,2768,1030935,14066.94,2668.5,1031465,14112.07,2867.13,0,longmen,63
6216F418-0003-2A8D-3136-343536373831,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,1031200,14903,2752,1030935,14876.24,2652.83,1031465,14929.14,2850.28,0,longmen,63
6216F418-0003-2A28-3136-343536373831,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,1031200,14072,2765,1030935,14049.22,2665.33,1031465,14094.36,2863.95,0,longmen,63
6216F418-0003-2A30-3136-343536373831,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,1031200,14320,2760,1030935,14293.94,2660.94,1031465,14346.84,2858.39,0,longmen,63
6216F418-0003-2A34-3136-343536373831,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,1031200,14303,2764,1030935,14276.36,2664.83,1031465,14329.26,2862.28,0,longmen,63
6216F418-0003-2A38-3136-343536373831,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1142,63608,1031607,14197,2783,1031605,14059.24,2625.05,1031609,14339,2916.81,0,longmen,63
6216F418-0003-2A81-3136-343536373831,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,1031200,14672,2753,1030935,14649.1,2653.33,1031465,14694.24,2851.96,0,longmen,63
6216F418-0003-2A85-3136-343536373831,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,1031200,14689,2756,1030935,14666.82,2656.51,1031465,14711.95,2855.13,0,longmen,63
6216F418-0003-2A89-3136-343536373831,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,1031200,14920,2748,1030935,14893.82,2648.95,1031465,14946.72,2846.4,0,longmen,63
6216F418-0003-2A91-3136-343536373831,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1142,63608,1031607,14796,2771,1031605,14659.12,2613.05,1031609,14938.88,2904.82,0,longmen,63
6216F418-0003-2ADA-3136-343536373831,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,1031200,15272,2741,1030935,15248.98,2641.33,1031465,15294.12,2839.96,0,longmen,63
6216F418-0003-2ADE-3136-343536373831,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,1031200,15289,2744,1030935,15266.7,2644.51,1031465,15311.83,2843.13,0,longmen,63
6216F418-0003-2AE2-3136-343536373831,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,1031200,15520,2736,1030935,15493.7,2636.95,1031465,15546.6,2834.4,0,longmen,63
6216F418-0003-2AE6-3136-343536373831,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,1031200,15503,2740,1030935,15476.12,2640.83,1031465,15529.02,2838.28,0,longmen,63
6216F418-0003-2AEA-3136-343536373831,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1142,63608,1031607,15396,2759,1031605,15259,2601.06,1031609,15538.76,2892.82,0,longmen,63
6216F418-0003-2B1F-3136-343536373831,sjp-1,sjp,LJ-IL,3.98,0.11,0.11,0.11,4913,50768,1300,1031200,15784,2791,1031005,15777.68,2726.21,1031395,15790.28,2856.39,0,longmen,63
6216F418-0003-2B3C-3136-343536373831,sjp-1,sjp,LJ-IL,3.98,0.11,0.11,0.11,4913,50768,1300,1031200,16084,2785,1031005,16077.62,2720.22,1031395,16090.22,2850.39,0,longmen,63
6216F418-0003-2B23-3136-343536373831,sjp-1,sjp,LJ-IL,3.98,0.11,0.11,0.11,4913,50768,1300,1031200,15810,2791,1031005,15803.68,2725.69,1031395,15816.28,2855.87,0,longmen,63
6216F418-0003-2B40-3136-343536373831,sjp-1,sjp,LJ-IL,3.98,0.11,0.11,0.11,4913,50768,1300,1031200,16110,2785,1031005,16103.62,2719.7,1031395,16116.22,2849.87,0,longmen,63
6216F418-0003-2BBF-3136-343536373831,qbp-7,qbp,DB_ULQ,18.6,0.81,0.81,0.81,246664,128959,4776,1031200,0,165,1030952,-248.65,0,1031448,248.65,260,0.09,longmen,63
6216F418-0003-2BC6-3136-343536373831,dbp-7,dbp,DB_ULC,1.48,0.1,0.1,0.1,29195,15347,3133,1031450,0,161,1031420,-243.29,-1.79,1031480,243.29,254,0.01,longmen,63
6216F418-0003-2BD0-3136-343536373831,qbp-7,qbp,DB_ULQ,18.6,0.81,0.81,0.81,246664,128959,4776,1031200,1000,165,1030952,751.35,0,1031448,1248.65,260,0.09,longmen,63
6216F418-0003-2BD7-3136-343536373831,dbp-7,dbp,DB_ULC,1.48,0.1,0.1,0.1,29195,15347,3133,1031450,1000,161,1031420,756.71,-1.79,1031480,1243.29,254,0.01,longmen,63
6216F418-0003-2BE1-3136-343536373831,qbp-7,qbp,DB_ULQ,18.6,0.81,0.81,0.81,246664,128959,4776,1031200,-1000,165,1030952,-1248.65,0,1031448,-751.35,260,0.09,longmen,63
6216F418-0003-2BE8-3136-343536373831,dbp-7,dbp,DB_ULC,1.48,0.1,0.1,0.1,29195,15347,3133,1031450,-1000,161,1031420,-1243.29,-1.79,1031480,-756.71,254,0.01,longmen,63
6216F418-0003-03B4-3136-343536373830,hgp-2,hgp,HG_HG,1596.88,35.53,41.11,41.11,114685,28832,20342363,1043200,10232,1437,1043195,5000,0,1043205,16470,2883.16,0,longmen,63
6216F418-0003-03D8-3136-343536373830,dsp-9,dsp,,4.67,0.16,0.16,0.16,3968,74400,1200,1031200,-16804,2455,1030952,-16808,2379.56,1031448,-16800,2529.56,0,longmen,63
6216F418-0003-03DC-3136-343536373830,dsp-9,dsp,,4.67,0.16,0.16,0.16,3968,74400,1200,1031200,16804,2455,1030952,16800,2379.56,1031448,16808,2529.56,0,longmen,63
6216F418-0003-03E0-3136-343536373830,mgp-6,mgp,MX-JJ,95.43,0.33,0.7,0.7,15200,34337,303932,1036800,16685,2466,1036780,16500,2011.58,1036820,16880,2870,0,longmen,63
6216F418-0003-03E3-3136-343536373830,mgp-12,mgp,MX-JJ,17.59,0.1,0.19,0.19,8960,80017,8960,1037040,16934,3179,1036880,16920,3019.18,1037200,16948,3339.18,0,longmen,63
6216F418-0003-03E6-3136-343536373830,mgp-13,mgp,MX-JJ,11.59,0.07,0.13,0.13,7280,52752,7280,1036110,16934,3179,1035980,16920,3049.18,1036240,16948,3309.18,0,longmen,63
6216F418-0003-03E9-3136-343536373830,mgp-12,mgp,MX-JJ,17.59,0.1,0.19,0.19,8960,80017,8960,1036560,16934,3179,1036400,16920,3019.18,1036720,16948,3339.18,0,longmen,63
6216F418-0003-03EC-3136-343536373830,mgp-12,mgp,MX-JJ,17.59,0.1,0.19,0.19,8960,80017,8960,1037040,16866,3179,1036880,16852,3019.18,1037200,16880,3339.18,0,longmen,63
6216F418-0003-03EF-3136-343536373830,mgp-13,mgp,MX-JJ,11.59,0.07,0.13,0.13,7280,52752,7280,1036110,16866,3179,1035980,16852,3049.18,1036240,16880,3309.18,0,longmen,63
6216F418-0003-03F2-3136-343536373830,mgp-12,mgp,MX-JJ,17.59,0.1,0.19,0.19,8960,80017,8960,1036560,16866,3179,1036400,16852,3019.18,1036720,16880,3339.18,0,longmen,63
6216F418-0003-03F5-3136-343536373830,mgp-6,mgp,MX-JJ,95.43,0.33,0.7,0.7,15200,34337,303932,1035906,16685,2466,1035886,16500,2011.58,1035926,16880,2870,0,longmen,63
6216F418-0003-03F8-3136-343536373830,mgp-6,mgp,MX-JJ,95.43,0.33,0.7,0.7,15200,34337,303932,1037694,16685,2466,1037674,16500,2011.58,1037714,16880,2870,0,longmen,63
6216F418-0003-03FB-3136-343536373830,mgp-2,mgp,MX-JJ,12.39,0.09,0.14,0.14,52592,9000,9000,1037825,16611,2206,1037714,16500,2191.18,1038014,16800,2221.18,0.05,longmen,63
6216F418-0003-03FE-3136-343536373830,mgp-2,mgp,MX-JJ,12.39,0.09,0.14,0.14,52592,9000,9000,1037825,16611,2706,1037714,16500,2691.18,1038014,16800,2721.18,0.05,longmen,63
6216F418-0003-04A0-3136-343536373830,dbp-8,dbp,XDB_UL,461.13,19.74,19.74,19.74,5877543,4232541,4776,1037600,15553,1585,1031450,15358.84,1359.06,1043750,15836.69,1703.17,0,longmen,63
6216F418-0003-04A3-3136-343536373830,dbp-1,dbp,XDB_IL,115.87,3.2,3.2,3.2,527018,1452323,1200,1037600,16168,1653,1031450,16146.6,1594.02,1043750,16189.45,1712.09,0,longmen,63
6216F418-0003-04A6-3136-343536373830,tbp-5,tbp,TB_IL,269.64,4.71,4.71,4.71,247511,2150440,2681,1037600,-600,3106,1031205,-609.92,3021.84,1043995,-590.56,3190.12,0,longmen,63
6216F418-0003-04A9-3136-343536373830,tbu-1,tbu,TB_UL,601.53,19.44,19.38,19.38,3799491,3883589,5996,1037600,-998,3005,1031205,-1151.47,2881.01,1043995,-852.15,3184.8,0,longmen,63
6216F418-0003-04AC-3136-343536373830,tbp-6,tbp,TB_CB,84.87,0.97,1.64,1.64,27108,7554,772205,1036800,-927,2904,1036793,-1940.95,2661.27,1036807,0,3201.3,0,longmen,63
6216F418-0003-04BF-3136-343536373830,hgp-3,hgp,HG_JD,17.45,0.38,0.47,0.47,34854,220638,9996,1036660,10596,381,1036414,10503.53,11.02,1036794,10653.29,1002.59,0,longmen,63
6216F418-0003-04C2-3136-343536373830,hgp-3,hgp,HG_JD,17.45,0.38,0.47,0.47,34854,220638,10000,1036940,10596,381,1036806,10503.53,11.02,1037186,10653.29,1002.59,0,longmen,63
6216F418-0003-04C5-3136-343536373830,hgp-33,hgp,HG_HG,197.12,1.64,2.08,2.08,24436,35822,975312,1036800,-16063,2194,1036787,-16470,1505.38,1036813,-15519.5,2883.16,0,longmen,63
6216F418-0003-04E0-3136-343536373830,fbp-7,fbp,FB_FB,788.85,7,6.98,6.98,80200,3383100,37590,1036800,16485,2244,1035450,16470,1617.6,1038150,16500,2870.6,0.08,longmen,63
6216F418-0003-04EB-3136-343536373830,fbp-3,fbp,FB_FB,1150.67,14.94,14.94,14.94,116992,7329092,25051,1041075,16480,2244,1038150,16470,1617.6,1044000,16490,2870.6,0.12,longmen,63
6216F418-0003-04F2-3136-343536373830,fbp-4,fbp,FB_IL,119.32,1.68,1.68,1.68,760000,76000,4000,1033350,16370,2248,1031450,16270,2237.66,1035250,16470,2257.66,0.76,longmen,63
6216F418-0003-04F5-3136-343536373830,fbp-5,fbp,FB_IL,169.56,2.38,2.38,2.38,1080000,108000,4000,1041050,16370,2248,1038350,16270,2237.66,1043750,16470,2257.66,1.08,longmen,63
6216F418-0003-04F8-3136-343536373830,fbp-7,fbp,FB_FB,788.85,7,6.98,6.98,80200,3383100,37590,1036800,-16485,2244,1035450,-16500,1617.6,1038150,-16470,2870.6,0.08,longmen,63
6216F418-0003-4A3D-3136-343536373831,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,1043593,-12397,2819,1043591,-12539.3,2661.04,1043595,-12259.6,2952.81,0,longmen,63
6216F418-0003-4AA0-3136-343536373831,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,1043593,-12997,2807,1043591,-13139.2,2649.05,1043595,-12859.4,2940.81,0,longmen,63
6216F418-0003-4AF4-3136-343536373831,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,1043593,-13597,2795,1043591,-13739.1,2637.05,1043595,-13459.3,2928.81,0,longmen,63
6216F418-0003-4B9C-3136-343536373831,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,1043593,-14796,2771,1043591,-14938.8,2613.05,1043595,-14659.1,2904.82,0,longmen,63
6216F418-0003-4B48-3136-343536373831,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,1043593,-14197,2783,1043591,-14339,2625.05,1043595,-14059.2,2916.81,0,longmen,63
6216F418-0003-4BF0-3136-343536373831,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,1043593,-15396,2759,1043591,-15538.7,2601.06,1043595,-15259,2892.82,0,longmen,63
6216F418-0003-4C8C-3136-343536373831,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1142,63608,1043593,999,3049,1043591,861.92,2891,1043595,1141.68,3182.76,0,longmen,63
6216F418-0003-4DBF-3136-343536373831,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1142,63608,1043593,1599,3037,1043591,1461.8,2879,1043595,1741.56,3170.76,0,longmen,63
6216F418-0003-4E0E-3136-343536373831,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1142,63608,1043593,2199,3025,1043591,2061.68,2867,1043595,2341.44,3158.77,0,longmen,63
6216F418-0003-4E5D-3136-343536373831,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1142,63608,1043593,2799,3013,1043591,2661.56,2855.01,1043595,2941.32,3146.77,0,longmen,63
6216F418-0003-4EAC-3136-343536373831,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1142,63608,1043593,3399,3001,1043591,3261.44,2843.01,1043595,3541.2,3134.77,0,longmen,63
6216F418-0003-4EFB-3136-343536373831,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1142,63608,1043593,3999,2989,1043591,3861.32,2831.01,1043595,4141.08,3122.77,0,longmen,63
6216F418-0003-4F4A-3136-343536373831,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1142,63608,1043593,4598,2977,1043591,4461.2,2819.01,1043595,4740.96,3110.78,0,longmen,63
6216F418-0003-4F99-3136-343536373831,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1142,63608,1043593,5198,2965,1043591,5061.08,2807.02,1043595,5340.84,3098.78,0,longmen,63
6216F418-0003-4FE8-3136-343536373831,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1142,63609,1043593,5798,2953,1043591,5660.96,2795.02,1043595,5940.72,3086.78,0,longmen,63
6216F418-0003-05A1-3136-343536373830,hgp-8,hgp,HG_JD,4.56,0.13,0.13,0.13,57647,12130,1399,1037028,10649,10,1036821,10579.16,0,1037236,10718.07,29.23,0,longmen,63
6216F418-0003-05A4-3136-343536373830,hgp-27,hgp,HG_JJ,151.31,1.93,4.08,4.08,1927180,40313,108900,1036743,-10244,2490,1036654,-15687.9,2376.14,1036831,-4799.94,2603.9,0,longmen,63
6216F418-0003-05A7-3136-343536373830,hgp-12,hgp,HG_JJ,20.84,0.27,0.58,0.58,1196,265419,22269,1036734,-600,1564,1036674,-605,450,1036794,-595,2677.8,0,longmen,63
6216F418-0003-05AA-3136-343536373830,hgp-13,hgp,HG_JJ,20.61,0.26,0.57,0.57,1196,262539,22029,1036734,-1800,1552,1036674,-1805,450,1036794,-1795,2653.8,0,longmen,63
6216F418-0003-05AD-3136-343536373830,hgp-14,hgp,HG_JJ,20.38,0.26,0.57,0.57,1196,259659,21789,1036734,-3000,1540,1036674,-3005,450,1036794,-2995,2629.8,0,longmen,63
6216F418-0003-05B0-3136-343536373830,hgp-15,hgp,HG_JJ,20.16,0.26,0.56,0.56,1196,256779,21549,1036734,-4200,1528,1036674,-4205,450,1036794,-4195,2605.8,0,longmen,63
6216F418-0003-05B3-3136-343536373830,hgp-16,hgp,HG_JJ,19.93,0.26,0.55,0.55,1196,253899,21309,1036734,-5400,1516,1036674,-5405,450,1036794,-5395,2581.8,0,longmen,63
6216F418-0003-05B6-3136-343536373830,hgp-17,hgp,HG_JJ,19.67,0.25,0.55,0.55,1196,250539,21029,1036734,-6800,1502,1036674,-6805,450,1036794,-6795,2553.8,0,longmen,63
6216F418-0003-05B9-3136-343536373830,hgp-18,hgp,HG_JJ,19.44,0.25,0.54,0.54,1196,247659,20789,1036734,-8000,1490,1036674,-8005,450,1036794,-7995,2529.8,0,longmen,63
6216F418-0003-05BC-3136-343536373830,hgp-19,hgp,HG_JJ,19.23,0.25,0.53,0.53,1196,245019,20569,1036734,-9100,1479,1036674,-9105,450,1036794,-9095,2507.8,0,longmen,63
6216F418-0003-05BF-3136-343536373830,hgp-20,hgp,HG_JJ,19.03,0.24,0.53,0.53,1196,242379,20349,1036734,-10200,1468,1036674,-10205,450,1036794,-10195,2485.8,0,longmen,63
6216F418-0003-05C2-3136-343536373830,hgp-21,hgp,HG_JJ,16.58,0.21,0.46,0.46,1196,211185,17750,1036734,-11400,1574,1036674,-11405,685.96,1036794,-11395,2461.8,0,longmen,63
6216F418-0003-05C5-3136-343536373830,hgp-22,hgp,HG_JJ,13.09,0.17,0.36,0.36,1196,166796,14051,1036733,-12600,1735,1036674,-12605,1031.87,1036794,-12595,2437.8,0,longmen,63
6216F418-0003-05C8-3136-343536373830,hgp-23,hgp,HG_JJ,9.61,0.12,0.27,0.27,1196,122407,10352,1036733,-13800,1896,1036674,-13805,1377.77,1036794,-13795,2413.8,0,longmen,63
6216F418-0003-05CB-3136-343536373830,hgp-24,hgp,HG_JJ,6.12,0.08,0.17,0.17,1196,78018,6653,1036733,-15000,2057,1036674,-15005,1723.68,1036794,-14995,2389.8,0,longmen,63
6216F418-0003-05CE-3136-343536373830,hgp-10,hgp,HG_JJ,56.28,0.72,1.54,1.54,689299,199929,51275,1036724,-13060,1158,1036654,-15521.4,441.79,1036794,-10591.2,1871.75,0,longmen,63
6216F418-0003-05D1-3136-343536373830,jxp-10,jxp,,718.28,18.57,18.57,18.57,127984,9150084,7145,1037600,19265,1987,1031200,19260,1629.96,1044000,19270,2344.96,0.13,longmen,63
6216F418-0003-05DC-3136-343536373830,jxp-4,jxp,,55.45,1.39,1.48,1.48,27691,5269,706316,1043200,17889,2212,1043195,16490,1844.96,1043205,19260,2372.31,0,longmen,63
6216F418-0003-05DF-3136-343536373830,jxp-4,jxp,,55.45,1.39,1.48,1.48,27691,5269,706316,1041600,17889,2212,1041595,16490,1844.96,1041605,19260,2372.31,0,longmen,63
6216F418-0003-05E2-3136-343536373830,jxp-4,jxp,,55.45,1.39,1.48,1.48,27691,5269,706316,1040000,17889,2212,1039995,16490,1844.96,1040005,19260,2372.31,0,longmen,63
6216F418-0003-05E5-3136-343536373830,jxp-4,jxp,,55.45,1.39,1.48,1.48,27691,5269,706316,1038400,17889,2212,1038395,16490,1844.96,1038405,19260,2372.31,0,longmen,63
6216F418-0003-05E8-3136-343536373830,jxp-3,jxp,,42.8,1.18,1.15,1.15,23391,5226,545285,1036800,18240,2220,1036795,16920,1844.96,1036805,19260,2368.01,0,longmen,63
6216F418-0003-05EB-3136-343536373830,jxp-4,jxp,,55.45,1.39,1.48,1.48,27691,5269,706316,1035200,17889,2212,1035195,16490,1844.96,1035205,19260,2372.31,0,longmen,63
6216F418-0003-05EE-3136-343536373830,jxp-4,jxp,,55.45,1.39,1.48,1.48,27691,5269,706316,1033600,17889,2212,1033595,16490,1844.96,1033605,19260,2372.31,0,longmen,63
6216F418-0003-05F1-3136-343536373830,jxp-4,jxp,,55.45,1.39,1.48,1.48,27691,5269,706316,1032000,17889,2212,1031995,16490,1844.96,1032005,19260,2372.31,0,longmen,63
6216F418-0003-05F4-3136-343536373830,tbp-6,tbp,TB_CB,84.87,0.97,1.64,1.64,27108,7554,772205,1043200,-927,2904,1043193,-1940.95,2661.27,1043207,0,3201.3,0,longmen,63
6216F418-0003-06A2-3136-343536373830,jxp-5,jxp,,14.83,0.19,0.41,0.41,17779,189033,1196,1034400,16999,2307,1033605,16993.77,2247.51,1035195,17004.97,2367.61,0.02,longmen,63
6216F418-0003-06A5-3136-343536373830,jxp-5,jxp,,14.83,0.19,0.41,0.41,17779,189033,1196,1032800,18499,2292,1032005,18493.7,2232.51,1033595,18504.9,2352.61,0.02,longmen,63
6216F418-0003-06A8-3136-343536373830,jxp-5,jxp,,14.83,0.19,0.41,0.41,17779,189033,1196,1032800,17999,2297,1032005,17993.72,2237.51,1033595,18004.92,2357.61,0.02,longmen,63
6216F418-0003-06AB-3136-343536373830,jxp-5,jxp,,14.83,0.19,0.41,0.41,17779,189033,1196,1032800,17499,2302,1032005,17493.75,2242.51,1033595,17504.95,2362.61,0.02,longmen,63
6216F418-0003-06AE-3136-343536373830,jxp-5,jxp,,14.83,0.19,0.41,0.41,17779,189033,1196,1032800,16999,2307,1032005,16993.77,2247.51,1033595,17004.97,2367.61,0.02,longmen,63
6216F418-0003-06B1-3136-343536373830,jxp-6,jxp,,5.06,0.07,0.14,0.14,6090,64493,1200,1043481,18499,2292,1043205,18493.7,2232.51,1043750,18504.9,2352.61,0.01,longmen,63
6216F418-0003-06B4-3136-343536373830,jxp-6,jxp,,5.06,0.07,0.14,0.14,6090,64493,1200,1043481,17999,2297,1043205,17993.72,2237.51,1043750,18004.92,2357.61,0.01,longmen,63
6216F418-0003-06B7-3136-343536373830,jxp-6,jxp,,5.06,0.07,0.14,0.14,6090,64493,1200,1043481,17499,2302,1043205,17493.75,2242.51,1043750,17504.95,2362.61,0.01,longmen,63
6216F418-0003-06BA-3136-343536373830,jxp-6,jxp,,5.06,0.07,0.14,0.14,6090,64493,1200,1043481,16999,2307,1043205,16993.77,2247.51,1043750,17004.97,2367.61,0.01,longmen,63
6216F418-0003-06BD-3136-343536373830,jxp-6,jxp,,5.06,0.07,0.14,0.14,6090,64493,1196,1031719,18499,2292,1031450,18493.7,2232.51,1031995,18504.9,2352.61,0.01,longmen,63
6216F418-0003-06C0-3136-343536373830,jxp-6,jxp,,5.06,0.07,0.14,0.14,6090,64493,1196,1031719,17999,2297,1031450,17993.72,2237.51,1031995,18004.92,2357.61,0.01,longmen,63
6216F418-0003-06C3-3136-343536373830,jxp-6,jxp,,5.06,0.07,0.14,0.14,6090,64493,1196,1031719,17499,2302,1031450,17493.75,2242.51,1031995,17504.95,2362.61,0.01,longmen,63
6216F418-0003-06C6-3136-343536373830,jxp-6,jxp,,5.06,0.07,0.14,0.14,6090,64493,1196,1031719,16999,2307,1031450,16993.77,2247.51,1031995,17004.97,2367.61,0.01,longmen,63
6216F418-0003-06C9-3136-343536373830,jxp-10,jxp,,718.28,18.57,18.57,18.57,127984,9150084,7145,1037600,-19265,1987,1031200,-19270,1629.96,1044000,-19260,2344.96,0.13,longmen,63
6216F418-0003-06D0-3136-343536373830,jxp-4,jxp,,55.45,1.39,1.48,1.48,27691,5269,706316,1043200,-17889,2212,1043195,-19260,1844.96,1043205,-16490,2372.31,0,longmen,63
6216F418-0003-06D3-3136-343536373830,jxp-4,jxp,,55.45,1.39,1.48,1.48,27691,5269,706316,1041600,-17889,2212,1041595,-19260,1844.96,1041605,-16490,2372.31,0,longmen,63
6216F418-0003-06D6-3136-343536373830,jxp-4,jxp,,55.45,1.39,1.48,1.48,27691,5269,706316,1040000,-17889,2212,1039995,-19260,1844.96,1040005,-16490,2372.31,0,longmen,63
6216F418-0003-06D9-3136-343536373830,jxp-4,jxp,,55.45,1.39,1.48,1.48,27691,5269,706316,1038400,-17889,2212,1038395,-19260,1844.96,1038405,-16490,2372.31,0,longmen,63
6216F418-0003-06DC-3136-343536373830,jxp-3,jxp,,42.8,1.18,1.15,1.15,23391,5226,545285,1036800,-18240,2220,1036795,-19260,1844.96,1036805,-16920,2368.01,0,longmen,63
